,Days,class 1,class 2,class 3,class 4
350,351,0.008289079653389379,0.008289079653389379,0.008289079653389379,0.008289079653389379
351,352,0.008170240764943073,0.008170240764943073,0.008170240764943073,0.008170240764943073
352,353,0.008053105646034241,0.008053105646034241,0.008053105646034241,0.008053105646034241
353,354,0.007937649870057465,0.007937649870057465,0.007937649870057465,0.007937649870057465
354,355,0.00782384936060671,0.00782384936060671,0.00782384936060671,0.00782384936060671
355,356,0.007711680386454595,0.007711680386454595,0.007711680386454595,0.007711680386454595
356,357,0.007601119556603634,0.007601119556603634,0.007601119556603634,0.007601119556603634
357,358,0.007492143815408422,0.007492143815408422,0.007492143815408422,0.007492143815408422
358,359,0.007384730437767765,0.007384730437767765,0.007384730437767765,0.007384730437767765
359,360,0.007278857024385727,0.007278857024385727,0.007278857024385727,0.007278857024385727
360,361,0.007174501497100633,0.007174501497100633,0.007174501497100633,0.007174501497100633
361,362,0.007071642094281024,0.007071642094281024,0.007071642094281024,0.007071642094281024
362,363,0.006970257366287628,0.006970257366287628,0.006970257366287628,0.006970257366287628
363,364,0.006870326171000393,0.006870326171000393,0.006870326171000393,0.006870326171000393
364,365,0.00677182766940964,0.00677182766940964,0.00677182766940964,0.00677182766940964
365,366,0.006674741321270432,0.006674741321270432,0.006674741321270432,0.006674741321270432
366,367,0.0065790468808192455,0.0065790468808192455,0.0065790468808192455,0.0065790468808192455
367,368,0.0064847243925520515,0.0064847243925520515,0.0064847243925520515,0.0064847243925520515
368,369,0.006391754187062904,0.006391754187062904,0.006391754187062904,0.006391754187062904
369,370,0.006300116876942233,0.006300116876942233,0.006300116876942233,0.006300116876942233
370,371,0.00620979335273391,0.00620979335273391,0.00620979335273391,0.00620979335273391
371,372,0.00612076477895028,0.00612076477895028,0.00612076477895028,0.00612076477895028
372,373,0.0060330125901443335,0.0060330125901443335,0.0060330125901443335,0.0060330125901443335
373,374,0.005946518487038185,0.005946518487038185,0.005946518487038185,0.005946518487038185
374,375,0.005861264432707067,0.005861264432707067,0.005861264432707067,0.005861264432707067
375,376,0.005777232648818012,0.005777232648818012,0.005777232648818012,0.005777232648818012
376,377,0.005694405611922485,0.005694405611922485,0.005694405611922485,0.005694405611922485
377,378,0.005612766049802151,0.005612766049802151,0.005612766049802151,0.005612766049802151
378,379,0.005532296937867038,0.005532296937867038,0.005532296937867038,0.005532296937867038
379,380,0.005452981495605339,0.005452981495605339,0.005452981495605339,0.005452981495605339
380,381,0.005374803183084113,0.005374803183084113,0.005374803183084113,0.005374803183084113
381,382,0.005297745697500148,0.005297745697500148,0.005297745697500148,0.005297745697500148
382,383,0.005221792969780288,0.005221792969780288,0.005221792969780288,0.005221792969780288
383,384,0.005146929161230483,0.005146929161230483,0.005146929161230483,0.005146929161230483
384,385,0.005073138660232895,0.005073138660232895,0.005073138660232895,0.005073138660232895
385,386,0.0050004060789903505,0.0050004060789903505,0.0050004060789903505,0.0050004060789903505
386,387,0.004928716250317467,0.004928716250317467,0.004928716250317467,0.004928716250317467
387,388,0.004858054224477786,0.004858054224477786,0.004858054224477786,0.004858054224477786
388,389,0.0047884052660662505,0.0047884052660662505,0.0047884052660662505,0.0047884052660662505
389,390,0.004719754850936383,0.004719754850936383,0.004719754850936383,0.004719754850936383
390,391,0.004652088663171496,0.004652088663171496,0.004652088663171496,0.004652088663171496
391,392,0.004585392592099371,0.004585392592099371,0.004585392592099371,0.004585392592099371
392,393,0.004519652729349687,0.004519652729349687,0.004519652729349687,0.004519652729349687
393,394,0.004454855365953666,0.004454855365953666,0.004454855365953666,0.004454855365953666
394,395,0.0043909869894852935,0.0043909869894852935,0.0043909869894852935,0.0043909869894852935
395,396,0.004328034281243522,0.004328034281243522,0.004328034281243522,0.004328034281243522
396,397,0.004265984113474875,0.004265984113474875,0.004265984113474875,0.004265984113474875
397,398,0.00420482354663587,0.00420482354663587,0.00420482354663587,0.00420482354663587
398,399,0.004144539826694689,0.004144539826694689,0.004144539826694689,0.004144539826694689
399,400,0.0040851203824715365,0.0040851203824715365,0.0040851203824715365,0.0040851203824715365
400,401,0.004026552823017121,0.004026552823017121,0.004026552823017121,0.004026552823017121
401,402,0.003968824935028732,0.003968824935028732,0.003968824935028732,0.003968824935028732
402,403,0.003911924680303354,0.003911924680303354,0.003911924680303354,0.003911924680303354
403,404,0.0038558401932272976,0.0038558401932272976,0.0038558401932272976,0.0038558401932272976
404,405,0.003800559778301817,0.003800559778301817,0.003800559778301817,0.003800559778301817
405,406,0.003746071907704211,0.003746071907704211,0.003746071907704211,0.003746071907704211
406,407,0.0036923652188838815,0.0036923652188838815,0.0036923652188838815,0.0036923652188838815
407,408,0.003639428512192863,0.003639428512192863,0.003639428512192863,0.003639428512192863
408,409,0.003587250748550316,0.003587250748550316,0.003587250748550316,0.003587250748550316
409,410,0.0035358210471405117,0.0035358210471405117,0.0035358210471405117,0.0035358210471405117
410,411,0.0034851286831438138,0.0034851286831438138,0.0034851286831438138,0.0034851286831438138
411,412,0.0034351630855001996,0.0034351630855001996,0.0034351630855001996,0.0034351630855001996
412,413,0.003385913834704823,0.003385913834704823,0.003385913834704823,0.003385913834704823
413,414,0.003337370660635219,0.003337370660635219,0.003337370660635219,0.003337370660635219
414,415,0.0032895234404096254,0.0032895234404096254,0.0032895234404096254,0.0032895234404096254
415,416,0.0032423621962760257,0.0032423621962760257,0.0032423621962760257,0.0032423621962760257
416,417,0.003195877093531451,0.003195877093531451,0.003195877093531451,0.003195877093531451
417,418,0.003150058438471116,0.003150058438471116,0.003150058438471116,0.003150058438471116
418,419,0.003104896676366955,0.003104896676366955,0.003104896676366955,0.003104896676366955
419,420,0.0030603823894751396,0.0030603823894751396,0.0030603823894751396,0.0030603823894751396
420,421,0.003016506295072166,0.003016506295072166,0.003016506295072166,0.003016506295072166
421,422,0.0029732592435190927,0.0029732592435190927,0.0029732592435190927,0.0029732592435190927
422,423,0.0029306322163535335,0.0029306322163535335,0.0029306322163535335,0.0029306322163535335
423,424,0.002888616324409006,0.002888616324409006,0.002888616324409006,0.002888616324409006
424,425,0.002847202805961242,0.002847202805961242,0.002847202805961242,0.002847202805961242
425,426,0.002806383024901075,0.002806383024901075,0.002806383024901075,0.002806383024901075
426,427,0.0027661484689335187,0.0027661484689335187,0.0027661484689335187,0.0027661484689335187
427,428,0.0027264907478026694,0.0027264907478026694,0.0027264907478026694,0.0027264907478026694
428,429,0.002687401591542056,0.002687401591542056,0.002687401591542056,0.002687401591542056
429,430,0.002648872848750074,0.002648872848750074,0.002648872848750074,0.002648872848750074
430,431,0.0026108964848901434,0.0026108964848901434,0.0026108964848901434,0.0026108964848901434
431,432,0.0025734645806152405,0.0025734645806152405,0.0025734645806152405,0.0025734645806152405
432,433,0.002536569330116447,0.002536569330116447,0.002536569330116447,0.002536569330116447
433,434,0.002500203039495175,0.002500203039495175,0.002500203039495175,0.002500203039495175
434,435,0.0024643581251587356,0.0024643581251587356,0.0024643581251587356,0.0024643581251587356
435,436,0.002429027112238895,0.002429027112238895,0.002429027112238895,0.002429027112238895
436,437,0.002394202633033127,0.002394202633033127,0.002394202633033127,0.002394202633033127
437,438,0.002359877425468191,0.002359877425468191,0.002359877425468191,0.002359877425468191
438,439,0.0023260443315857478,0.0023260443315857478,0.0023260443315857478,0.0023260443315857478
439,440,0.0022926962960496855,0.0022926962960496855,0.0022926962960496855,0.0022926962960496855
440,441,0.002259826364674843,0.002259826364674843,0.002259826364674843,0.002259826364674843
441,442,0.0022274276829768328,0.0022274276829768328,0.0022274276829768328,0.0022274276829768328
442,443,0.0021954934947426463,0.0021954934947426463,0.0021954934947426463,0.0021954934947426463
443,444,0.0021640171406217606,0.0021640171406217606,0.0021640171406217606,0.0021640171406217606
444,445,0.0021329920567374375,0.0021329920567374375,0.0021329920567374375,0.0021329920567374375
445,446,0.002102411773317935,0.002102411773317935,0.002102411773317935,0.002102411773317935
446,447,0.0020722699133473447,0.0020722699133473447,0.0020722699133473447,0.0020722699133473447
447,448,0.002042560191235768,0.002042560191235768,0.002042560191235768,0.002042560191235768
448,449,0.0020132764115085603,0.0020132764115085603,0.0020132764115085603,0.0020132764115085603
449,450,0.001984412467514366,0.001984412467514366,0.001984412467514366,0.001984412467514366
450,451,0.001955962340151677,0.001955962340151677,0.001955962340151677,0.001955962340151677
451,452,0.0019279200966136484,0.0019279200966136484,0.0019279200966136484,0.0019279200966136484
452,453,0.0019002798891509082,0.0019002798891509082,0.0019002798891509082,0.0019002798891509082
453,454,0.001873035953852105,0.001873035953852105,0.001873035953852105,0.001873035953852105
454,455,0.0018461826094419407,0.0018461826094419407,0.0018461826094419407,0.0018461826094419407
455,456,0.0018197142560964314,0.0018197142560964314,0.0018197142560964314,0.0018197142560964314
456,457,0.0017936253742751596,0.0017936253742751596,0.0017936253742751596,0.0017936253742751596
457,458,0.0017679105235702572,0.0017679105235702572,0.0017679105235702572,0.0017679105235702572
458,459,0.0017425643415719084,0.0017425643415719084,0.0017425643415719084,0.0017425643415719084
459,460,0.0017175815427500998,0.0017175815427500998,0.0017175815427500998,0.0017175815427500998
460,461,0.001692956917352411,0.001692956917352411,0.001692956917352411,0.001692956917352411
461,462,0.001668685330317609,0.001668685330317609,0.001668685330317609,0.001668685330317609
462,463,0.0016447617202048125,0.0016447617202048125,0.0016447617202048125,0.0016447617202048125
463,464,0.0016211810981380127,0.0016211810981380127,0.0016211810981380127,0.0016211810981380127
464,465,0.0015979385467657255,0.0015979385467657255,0.0015979385467657255,0.0015979385467657255
465,466,0.001575029219235558,0.001575029219235558,0.001575029219235558,0.001575029219235558
466,467,0.001552448338183477,0.001552448338183477,0.001552448338183477,0.001552448338183477
467,468,0.0015301911947375698,0.0015301911947375698,0.0015301911947375698,0.0015301911947375698
468,469,0.001508253147536083,0.001508253147536083,0.001508253147536083,0.001508253147536083
469,470,0.0014866296217595461,0.0014866296217595461,0.0014866296217595461,0.0014866296217595461
470,471,0.0014653161081767665,0.0014653161081767665,0.0014653161081767665,0.0014653161081767665
471,472,0.0014443081622045027,0.0014443081622045027,0.0014443081622045027,0.0014443081622045027
472,473,0.001423601402980621,0.001423601402980621,0.001423601402980621,0.001423601402980621
473,474,0.0014031915124505375,0.0014031915124505375,0.0014031915124505375,0.0014031915124505375
474,475,0.0013830742344667594,0.0013830742344667594,0.0013830742344667594,0.0013830742344667594
475,476,0.0013632453739013347,0.0013632453739013347,0.0013632453739013347,0.0013632453739013347
476,477,0.001343700795771028,0.001343700795771028,0.001343700795771028,0.001343700795771028
477,478,0.0013244364243750369,0.0013244364243750369,0.0013244364243750369,0.0013244364243750369
478,479,0.0013054482424450728,0.0013054482424450728,0.0013054482424450728,0.0013054482424450728
479,480,0.0012867322903076215,0.0012867322903076215,0.0012867322903076215,0.0012867322903076215
480,481,0.0012682846650582246,0.0012682846650582246,0.0012682846650582246,0.0012682846650582246
481,482,0.0012501015197475885,0.0012501015197475885,0.0012501015197475885,0.0012501015197475885
482,483,0.0012321790625793676,0.0012321790625793676,0.0012321790625793676,0.0012321790625793676
483,484,0.0012145135561194473,0.0012145135561194473,0.0012145135561194473,0.0012145135561194473
484,485,0.0011971013165165635,0.0011971013165165635,0.0011971013165165635,0.0011971013165165635
485,486,0.0011799387127340954,0.0011799387127340954,0.0011799387127340954,0.0011799387127340954
486,487,0.0011630221657928739,0.0011630221657928739,0.0011630221657928739,0.0011630221657928739
487,488,0.0011463481480248425,0.0011463481480248425,0.0011463481480248425,0.0011463481480248425
488,489,0.0011299131823374214,0.0011299131823374214,0.0011299131823374214,0.0011299131823374214
489,490,0.0011137138414884164,0.0011137138414884164,0.0011137138414884164,0.0011137138414884164
490,491,0.0010977467473713232,0.0010977467473713232,0.0010977467473713232,0.0010977467473713232
491,492,0.0010820085703108803,0.0010820085703108803,0.0010820085703108803,0.0010820085703108803
492,493,0.0010664960283687185,0.0010664960283687185,0.0010664960283687185,0.0010664960283687185
493,494,0.0010512058866589673,0.0010512058866589673,0.0010512058866589673,0.0010512058866589673
494,495,0.0010361349566736721,0.0010361349566736721,0.0010361349566736721,0.0010361349566736721
495,496,0.0010212800956178837,0.0010212800956178837,0.0010212800956178837,0.0010212800956178837
496,497,0.00100663820575428,0.00100663820575428,0.00100663820575428,0.00100663820575428
497,498,0.000992206233757183,0.000992206233757183,0.000992206233757183,0.000992206233757183
498,499,0.0009779811700758386,0.0009779811700758386,0.0009779811700758386,0.0009779811700758386
499,500,0.0009639600483068242,0.0009639600483068242,0.0009639600483068242,0.0009639600483068242
500,501,0.0009501399445754549,0.0009501399445754549,0.0009501399445754549,0.0009501399445754549
501,502,0.0009365179769260534,0.0009365179769260534,0.0009365179769260534,0.0009365179769260534
502,503,0.0009230913047209711,0.0009230913047209711,0.0009230913047209711,0.0009230913047209711
503,504,0.0009098571280482164,0.0009098571280482164,0.0009098571280482164,0.0009098571280482164
504,505,0.0008968126871375798,0.0008968126871375798,0.0008968126871375798,0.0008968126871375798
505,506,0.0008839552617851286,0.0008839552617851286,0.0008839552617851286,0.0008839552617851286
506,507,0.0008712821707859542,0.0008712821707859542,0.0008712821707859542,0.0008712821707859542
507,508,0.0008587907713750497,0.0008587907713750497,0.0008587907713750497,0.0008587907713750497
508,509,0.0008464784586762055,0.0008464784586762055,0.0008464784586762055,0.0008464784586762055
509,510,0.0008343426651588045,0.0008343426651588045,0.0008343426651588045,0.0008343426651588045
510,511,0.0008223808601024062,0.0008223808601024062,0.0008223808601024062,0.0008223808601024062
511,512,0.0008105905490690063,0.0008105905490690063,0.0008105905490690063,0.0008105905490690063
512,513,0.0007989692733828626,0.0007989692733828626,0.0007989692733828626,0.0007989692733828626
513,514,0.0007875146096177788,0.0007875146096177788,0.0007875146096177788,0.0007875146096177788
514,515,0.0007762241690917385,0.0007762241690917385,0.0007762241690917385,0.0007762241690917385
515,516,0.0007650955973687847,0.0007650955973687847,0.0007650955973687847,0.0007650955973687847
516,517,0.0007541265737680414,0.0007541265737680414,0.0007541265737680414,0.0007541265737680414
517,518,0.0007433148108797731,0.0007433148108797731,0.0007433148108797731,0.0007433148108797731
518,519,0.0007326580540883833,0.0007326580540883833,0.0007326580540883833,0.0007326580540883833
519,520,0.0007221540811022514,0.0007221540811022514,0.0007221540811022514,0.0007221540811022514
520,521,0.0007118007014903103,0.0007118007014903103,0.0007118007014903103,0.0007118007014903103
521,522,0.0007015957562252688,0.0007015957562252688,0.0007015957562252688,0.0007015957562252688
522,523,0.0006915371172333796,0.0006915371172333796,0.0006915371172333796,0.0006915371172333796
523,524,0.0006816226869506678,0.0006816226869506678,0.0006816226869506678,0.0006816226869506678
524,525,0.0006718503978855146,0.0006718503978855146,0.0006718503978855146,0.0006718503978855146
525,526,0.000662218212187519,0.000662218212187519,0.000662218212187519,0.000662218212187519
526,527,0.0006527241212225363,0.0006527241212225363,0.0006527241212225363,0.0006527241212225363
527,528,0.0006433661451538108,0.0006433661451538108,0.0006433661451538108,0.0006433661451538108
528,529,0.0006341423325291123,0.0006341423325291123,0.0006341423325291123,0.0006341423325291123
529,530,0.0006250507598737941,0.0006250507598737941,0.0006250507598737941,0.0006250507598737941
530,531,0.0006160895312896838,0.0006160895312896838,0.0006160895312896838,0.0006160895312896838
531,532,0.0006072567780597236,0.0006072567780597236,0.0006072567780597236,0.0006072567780597236
532,533,0.0005985506582582816,0.0005985506582582816,0.0005985506582582816,0.0005985506582582816
533,534,0.0005899693563670477,0.0005899693563670477,0.0005899693563670477,0.0005899693563670477
534,535,0.0005815110828964368,0.0005815110828964368,0.0005815110828964368,0.0005815110828964368
535,536,0.0005731740740124212,0.0005731740740124212,0.0005731740740124212,0.0005731740740124212
536,537,0.0005649565911687107,0.0005649565911687107,0.0005649565911687107,0.0005649565911687107
537,538,0.0005568569207442081,0.0005568569207442081,0.0005568569207442081,0.0005568569207442081
538,539,0.0005488733736856616,0.0005488733736856616,0.0005488733736856616,0.0005488733736856616
539,540,0.0005410042851554402,0.0005410042851554402,0.0005410042851554402,0.0005410042851554402
540,541,0.0005332480141843593,0.0005332480141843593,0.0005332480141843593,0.0005332480141843593
541,542,0.0005256029433294836,0.0005256029433294836,0.0005256029433294836,0.0005256029433294836
542,543,0.0005180674783368361,0.0005180674783368361,0.0005180674783368361,0.0005180674783368361
543,544,0.0005106400478089418,0.0005106400478089418,0.0005106400478089418,0.0005106400478089418
544,545,0.00050331910287714,0.00050331910287714,0.00050331910287714,0.00050331910287714
545,546,0.0004961031168785918,0.0004961031168785918,0.0004961031168785918,0.0004961031168785918
546,547,0.0004889905850379196,0.0004889905850379196,0.0004889905850379196,0.0004889905850379196
547,548,0.00048198002415341247,0.00048198002415341247,0.00048198002415341247,0.00048198002415341247
548,549,0.00047506997228772744,0.00047506997228772744,0.00047506997228772744,0.00047506997228772744
549,550,0.00046825898846302664,0.00046825898846302664,0.00046825898846302664,0.00046825898846302664
550,551,0.0004615456523604855,0.0004615456523604855,0.0004615456523604855,0.0004615456523604855
551,552,0.00045492856402410813,0.00045492856402410813,0.00045492856402410813,0.00045492856402410813
552,553,0.0004484063435687898,0.0004484063435687898,0.0004484063435687898,0.0004484063435687898
553,554,0.00044197763089256386,0.00044197763089256386,0.00044197763089256386,0.00044197763089256386
554,555,0.00043564108539297666,0.00043564108539297666,0.00043564108539297666,0.00043564108539297666
555,556,0.0004293953856875244,0.0004293953856875244,0.0004293953856875244,0.0004293953856875244
556,557,0.0004232392293381031,0.0004232392293381031,0.0004232392293381031,0.0004232392293381031
557,558,0.0004171713325794026,0.0004171713325794026,0.0004171713325794026,0.0004171713325794026
558,559,0.0004111904300512035,0.0004111904300512035,0.0004111904300512035,0.0004111904300512035
559,560,0.0004052952745345035,0.0004052952745345035,0.0004052952745345035,0.0004052952745345035
560,561,0.0003994846366914317,0.0003994846366914317,0.0003994846366914317,0.0003994846366914317
561,562,0.0003937573048088898,0.0003937573048088898,0.0003937573048088898,0.0003937573048088898
562,563,0.0003881120845458696,0.0003881120845458696,0.0003881120845458696,0.0003881120845458696
563,564,0.0003825477986843927,0.0003825477986843927,0.0003825477986843927,0.0003825477986843927
564,565,0.00037706328688402106,0.00037706328688402106,0.00037706328688402106,0.00037706328688402106
565,566,0.0003716574054398868,0.0003716574054398868,0.0003716574054398868,0.0003716574054398868
566,567,0.0003663290270441919,0.0003663290270441919,0.0003663290270441919,0.0003663290270441919
567,568,0.00036107704055112595,0.00036107704055112595,0.00036107704055112595,0.00036107704055112595
568,569,0.00035590035074515544,0.00035590035074515544,0.00035590035074515544,0.00035590035074515544
569,570,0.00035079787811263466,0.00035079787811263466,0.00035079787811263466,0.00035079787811263466
570,571,0.00034576855861669006,0.00034576855861669006,0.00034576855861669006,0.00034576855861669006
571,572,0.0003408113434753339,0.0003408113434753339,0.0003408113434753339,0.0003408113434753339
572,573,0.0003359251989427572,0.0003359251989427572,0.0003359251989427572,0.0003359251989427572
573,574,0.0003311091060937595,0.0003311091060937595,0.0003311091060937595,0.0003311091060937595
574,575,0.00032636206061126814,0.00032636206061126814,0.00032636206061126814,0.00032636206061126814
575,576,0.0003216830725769053,0.0003216830725769053,0.0003216830725769053,0.0003216830725769053
576,577,0.0003170711662645561,0.0003170711662645561,0.0003170711662645561,0.0003170711662645561
577,578,0.00031252537993689707,0.00031252537993689707,0.00031252537993689707,0.00031252537993689707
578,579,0.00030804476564484185,0.00030804476564484185,0.00030804476564484185,0.00030804476564484185
579,580,0.0003036283890298618,0.0003036283890298618,0.0003036283890298618,0.0003036283890298618
580,581,0.00029927532912914077,0.00029927532912914077,0.00029927532912914077,0.00029927532912914077
581,582,0.0002949846781835238,0.0002949846781835238,0.0002949846781835238,0.0002949846781835238
582,583,0.0002907555414482184,0.0002907555414482184,0.0002907555414482184,0.0002907555414482184
583,584,0.0002865870370062106,0.0002865870370062106,0.0002865870370062106,0.0002865870370062106
584,585,0.00028247829558435535,0.00028247829558435535,0.00028247829558435535,0.00028247829558435535
585,586,0.00027842846037210404,0.00027842846037210404,0.00027842846037210404,0.00027842846037210404
586,587,0.00027443668684283074,0.00027443668684283074,0.00027443668684283074,0.00027443668684283074
587,588,0.00027050214257772,0.00027050214257772,0.00027050214257772,0.00027050214257772
588,589,0.0002666240070921796,0.0002666240070921796,0.0002666240070921796,0.0002666240070921796
589,590,0.0002628014716647418,0.0002628014716647418,0.0002628014716647418,0.0002628014716647418
590,591,0.000259033739168418,0.000259033739168418,0.000259033739168418,0.000259033739168418
591,592,0.0002553200239044709,0.0002553200239044709,0.0002553200239044709,0.0002553200239044709
592,593,0.00025165955143856993,0.00025165955143856993,0.00025165955143856993,0.00025165955143856993
593,594,0.0002480515584392957,0.0002480515584392957,0.0002480515584392957,0.0002480515584392957
594,595,0.0002444952925189596,0.0002444952925189596,0.0002444952925189596,0.0002444952925189596
595,596,0.00024099001207670602,0.00024099001207670602,0.00024099001207670602,0.00024099001207670602
596,597,0.00023753498614386345,0.00023753498614386345,0.00023753498614386345,0.00023753498614386345
597,598,0.0002341294942315131,0.0002341294942315131,0.0002341294942315131,0.0002341294942315131
598,599,0.00023077282618024254,0.00023077282618024254,0.00023077282618024254,0.00023077282618024254
599,600,0.00022746428201205385,0.00022746428201205385,0.00022746428201205385,0.00022746428201205385
600,601,0.00022420317178439467,0.00022420317178439467,0.00022420317178439467,0.00022420317178439467
601,602,0.00022098881544628228,0.00022098881544628228,0.00022098881544628228,0.00022098881544628228
602,603,0.00021782054269648868,0.00021782054269648868,0.00021782054269648868,0.00021782054269648868
603,604,0.00021469769284376255,0.00021469769284376255,0.00021469769284376255,0.00021469769284376255
604,605,0.00021161961466905155,0.00021161961466905155,0.00021161961466905155,0.00021161961466905155
605,606,0.0002085856662897013,0.0002085856662897013,0.0002085856662897013,0.0002085856662897013
606,607,0.0002055952150256017,0.0002055952150256017,0.0002055952150256017,0.0002055952150256017
607,608,0.00020264763726725172,0.00020264763726725172,0.00020264763726725172,0.00020264763726725172
608,609,0.0001997423183457158,0.0001997423183457158,0.0001997423183457158,0.0001997423183457158
609,610,0.00019687865240444483,0.00019687865240444483,0.00019687865240444483,0.00019687865240444483
610,611,0.00019405604227293473,0.00019405604227293473,0.00019405604227293473,0.00019405604227293473
611,612,0.00019127389934219633,0.00019127389934219633,0.00019127389934219633,0.00019127389934219633
612,613,0.00018853164344201048,0.00018853164344201048,0.00018853164344201048,0.00018853164344201048
613,614,0.0001858287027199434,0.0001858287027199434,0.0001858287027199434,0.0001858287027199434
614,615,0.00018316451352209592,0.00018316451352209592,0.00018316451352209592,0.00018316451352209592
615,616,0.00018053852027556297,0.00018053852027556297,0.00018053852027556297,0.00018053852027556297
616,617,0.00017795017537257772,0.00017795017537257772,0.00017795017537257772,0.00017795017537257772
617,618,0.0001753989390563173,0.0001753989390563173,0.0001753989390563173,0.0001753989390563173
618,619,0.00017288427930834503,0.00017288427930834503,0.00017288427930834503,0.00017288427930834503
619,620,0.00017040567173766695,0.00017040567173766695,0.00017040567173766695,0.00017040567173766695
620,621,0.0001679625994713786,0.0001679625994713786,0.0001679625994713786,0.0001679625994713786
621,622,0.0001655545530468797,0.0001655545530468797,0.0001655545530468797,0.0001655545530468797
622,623,0.00016318103030563407,0.00016318103030563407,0.00016318103030563407,0.00016318103030563407
623,624,0.00016084153628845264,0.00016084153628845264,0.00016084153628845264,0.00016084153628845264
624,625,0.00015853558313227802,0.00015853558313227802,0.00015853558313227802,0.00015853558313227802
625,626,0.00015626268996844853,0.00015626268996844853,0.00015626268996844853,0.00015626268996844853
626,627,0.00015402238282242092,0.00015402238282242092,0.00015402238282242092,0.00015402238282242092
627,628,0.0001518141945149309,0.0001518141945149309,0.0001518141945149309,0.0001518141945149309
628,629,0.00014963766456457038,0.00014963766456457038,0.00014963766456457038,0.00014963766456457038
629,630,0.00014749233909176188,0.00014749233909176188,0.00014749233909176188,0.00014749233909176188
630,631,0.0001453777707241092,0.0001453777707241092,0.0001453777707241092,0.0001453777707241092
631,632,0.0001432935185031053,0.0001432935185031053,0.0001432935185031053,0.0001432935185031053
632,633,0.00014123914779217765,0.00014123914779217765,0.00014123914779217765,0.00014123914779217765
633,634,0.00013921423018605202,0.00013921423018605202,0.00013921423018605202,0.00013921423018605202
634,635,0.00013721834342141537,0.00013721834342141537,0.00013721834342141537,0.00013721834342141537
635,636,0.00013525107128886,0.00013525107128886,0.00013525107128886,0.00013525107128886
636,637,0.0001333120035460898,0.0001333120035460898,0.0001333120035460898,0.0001333120035460898
637,638,0.0001314007358323709,0.0001314007358323709,0.0001314007358323709,0.0001314007358323709
638,639,0.000129516869584209,0.000129516869584209,0.000129516869584209,0.000129516869584209
639,640,0.00012766001195223546,0.00012766001195223546,0.00012766001195223546,0.00012766001195223546
640,641,0.00012582977571928497,0.00012582977571928497,0.00012582977571928497,0.00012582977571928497
641,642,0.0001240257792196478,0.0001240257792196478,0.0001240257792196478,0.0001240257792196478
642,643,0.00012224764625947977,0.00012224764625947977,0.00012224764625947977,0.00012224764625947977
643,644,0.000120495006038353,0.000120495006038353,0.000120495006038353,0.000120495006038353
644,645,0.00011876749307193172,0.00011876749307193172,0.00011876749307193172,0.00011876749307193172
645,646,0.00011706474711575674,0.00011706474711575674,0.00011706474711575674,0.00011706474711575674
646,647,0.00011538641309012146,0.00011538641309012146,0.00011538641309012146,0.00011538641309012146
647,648,0.00011373214100602713,0.00011373214100602713,0.00011373214100602713,0.00011373214100602713
648,649,0.00011210158589219754,0.00011210158589219754,0.00011210158589219754,0.00011210158589219754
649,650,0.00011049440772314114,0.00011049440772314114,0.00011049440772314114,0.00011049440772314114
650,651,0.00010891027134824434,0.00010891027134824434,0.00010891027134824434,0.00010891027134824434
651,652,0.00010734884642188128,0.00010734884642188128,0.00010734884642188128,0.00010734884642188128
652,653,0.00010580980733452575,0.00010580980733452575,0.00010580980733452575,0.00010580980733452575
653,654,0.00010429283314485062,0.00010429283314485062,0.00010429283314485062,0.00010429283314485062
654,655,0.00010279760751280085,0.00010279760751280085,0.00010279760751280085,0.00010279760751280085
655,656,0.00010132381863362586,0.00010132381863362586,0.00010132381863362586,0.00010132381863362586
656,657,9.98711591728579e-05,9.98711591728579e-05,9.98711591728579e-05,9.98711591728579e-05
657,658,9.843932620222242e-05,9.843932620222242e-05,9.843932620222242e-05,9.843932620222242e-05
658,659,9.702802113646737e-05,9.702802113646737e-05,9.702802113646737e-05,9.702802113646737e-05
659,660,9.563694967109817e-05,9.563694967109817e-05,9.563694967109817e-05,9.563694967109817e-05
660,661,9.426582172100524e-05,9.426582172100524e-05,9.426582172100524e-05,9.426582172100524e-05
661,662,9.291435135997169e-05,9.291435135997169e-05,9.291435135997169e-05,9.291435135997169e-05
662,663,9.158225676104796e-05,9.158225676104796e-05,9.158225676104796e-05,9.158225676104796e-05
663,664,9.026926013778146e-05,9.026926013778146e-05,9.026926013778146e-05,9.026926013778146e-05
664,665,8.897508768628886e-05,8.897508768628886e-05,8.897508768628886e-05,8.897508768628886e-05
665,666,8.769946952815865e-05,8.769946952815865e-05,8.769946952815865e-05,8.769946952815865e-05
666,667,8.644213965417251e-05,8.644213965417251e-05,8.644213965417251e-05,8.644213965417251e-05
667,668,8.520283586883346e-05,8.520283586883346e-05,8.520283586883346e-05,8.520283586883346e-05
668,669,8.39812997356893e-05,8.39812997356893e-05,8.39812997356893e-05,8.39812997356893e-05
669,670,8.277727652343984e-05,8.277727652343984e-05,8.277727652343984e-05,8.277727652343984e-05
670,671,8.159051515281702e-05,8.159051515281702e-05,8.159051515281702e-05,8.159051515281702e-05
671,672,8.04207681442263e-05,8.04207681442263e-05,8.04207681442263e-05,8.04207681442263e-05
672,673,7.926779156613901e-05,7.926779156613901e-05,7.926779156613901e-05,7.926779156613901e-05
673,674,7.813134498422425e-05,7.813134498422425e-05,7.813134498422425e-05,7.813134498422425e-05
